tieu_de,gia_ban,don_gia,dien_tich,dia_chi,mo_ta,dien_thoai,loai_hinh,dien_tich_dat,dien_tich_su_dung,gia_m2,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,huong_cua_chinh,dac_diem,chieu_ngang,chieu_dai,ma_can,ten_phan_khu_lo,bieu_do_gia
"🏡 CHÍNH CHỦ BÁN NHÀ HẺM XE HƠI – P.02 BÙI HỮU NGHĨA, CHỢ BÀ CHIỂU 🚗","6,6 tỷ","160,98 triệu/m²",41 m²,"280/126/8, Đường Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","🏡 CHÍNH CHỦ BÁN NHÀ HẺM XE HƠI – P.02 BÙI HỮU NGHĨA, CHỢ BÀ CHIỂU 🚗
📐 Diện tích: 41m² – Nhà hoàn công đầy đủ
🏠 Kết cấu: Nhà cũ trệt + lầu, tiện decor ở ngay hoặc xây mới trệt 2 lầu + sân thượng
📏 Ngang: 4.5m (nở hậu 4.8m) – Dài: 9m
🧭 Hướng: Đông Nam, mát mẻ quanh năm
🚘 Hẻm trước nhà: 4m
✨ Ưu điểm nổi bật:
Mỗi phòng đều có cửa sổ thoáng, đón gió và ánh sáng tự nhiên
Khu dân cư hiện hữu, an ninh, trung tâm Bình Thạnh
📍 Vị trí cực kỳ tiện lợi:
Đi bộ 5 phút ra Chợ Bà Chiểu
Gần trường cấp 1 – 2 – 3, ĐH Hutech, Hồng Bàng, UEF
Gần BV Bình Thạnh, BV Gia Định
Kết nối nhanh Q1 qua cây cầu, giáp Phú Nhuận, Q2, Gò Vấp
Sát dự án Rạch Xuyên Tâm đang triển khai – tiềm năng tăng giá cao
💰 Giá bán: 6 tỷ 6 (Thương lượng)
🤝 Gửi anh em môi giới: Hoa hồng 1% 🌹
📞 Quan tâm inbox hoặc gọi trực tiếp để xem nhà thực tế!",,"Nhà ngõ, hẻm",41 m²,77 m²,"160,98 triệu/m²",Đã có sổ,3 phòng,2 phòng,2,Bàn giao thô,Đông Nam,Hẻm xe hơi,4.5 m,9 m,,,"[211.47, 120.74, 120.74, 120.74, 108.6, 108.6, 108.6, 108.6, 201.14, 160.58, 160.58, 160.58, 215.11]"
"CHDV Nguyễn Thượng Hiền, p6 Bình Thạnh,47m2, 3 tầng,hẻm 2m, nhỉnh 7 tỷ","7,5 tỷ","159,57 triệu/m²",47 m²,"Đường Nguyễn Thượng Hiền, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","#HHNTH015
Bán nhà/CHDV Nguyễn Thượng Hiền, p6 Bình Thạnh, 47m2, 3 tầng, hẻm 2m, nhỉnh 7 tỷ.
🔥🔥🔥47M2 - 3 TẦNG – CHDV dòng tiền 20tr/th – NHỈNH 7 TỶ 🔥🔥🔥
🍀Mô tả🍀
👉 Diện tích, kết cấu:
47m2
7PN, 7WC
1 trệt 2 lầu sân thượng
👉 Vị trí:
Morning đỗ cửa.
Vị trí giáp Phú Nhuận, Bình Thạnh, thuận tiện ra sân bay Tân Sơn Nhất.
Gần chợ, siêu thị, trường học các cấp.
Khu vực dân trí cao.
Liền kề Nguyễn Văn Đậu, Phan Đăng Lưu, Hoàng Hoa Thám
👉 Pháp lý: Chuẩn, Sổ hồng công chứng 1p30s.,,,,
👉 Giá: 7.5 tỷ
👉 Điểm cộng: CHDV 20 triệu/tháng
👉 Liên hệ: Hiếu Huỳnh - Nhà Đất, 
#HHND85
#nguyenthuonghien #binhthanh
#bdsbinhthanh #batdongsanbinhthanh #nhabinhthanh #bannhabinhthanh #nhaphobinhthanh",090308 ***,"Nhà ngõ, hẻm",47 m²,,"159,57 triệu/m²",Đã có sổ,7 phòng,Nhiều hơn 6 phòng,3,,,,,,,,"[152.34, 153.41, 141.76, 141.76, 140.91, 169.64, 164.81, 191.46, 149.14, 149.14, 143.94, 143.94, 143.94]"
"Bán nhà Hoàng Hoa Thám, p.7 Bình Thạnh, 19m2, 3 tầng, hẻm 2m, 3.x tỷ.","3,98 tỷ","209,47 triệu/m²",19 m²,"Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","#HHHHT012
Bán nhà Hoàng Hoa Thám, p.7 Bình Thạnh, 19m2, 3 tầng, hẻm 2m, 3.x tỷ.
🔥🔥🔥19M2 - 3 TẦNG – ĐẦY ĐỦ NỘI THẤT – NHỈNH 3 TỶ 🔥🔥🔥
🍀Mô tả🍀
👉 Diện tích, kết cấu:
19m2
2PN, 3WC
1 trệt 2 lầu
👉 Vị trí:
Hẻm ba gác thông muôn nơi, 15m ra hẻm xe hơi, cách mặt tiền 50m.
Vị trí giáp Phú Nhuận, Bình Thạnh, thuận tiện ra sân bay Tân Sơn Nhất.
Gần chợ, siêu thị, trường học các cấp.
Khu vực dân trí cao.
Liền kề Nguyễn Văn Đậu, Phan Đăng Lưu
👉 Pháp lý: Chuẩn, Sổ hồng công chứng 1p30s.,,,,
👉 Giá: 3.98 tỷ
👉 Điểm cộng: nhà mới xây, full nội thất chỉ dọn vào ở.
👉 Liên hệ: Hiếu Huỳnh - Nhà Đất, Số DĐ/zalo: ***
#HHND85",090308 ***,"Nhà ngõ, hẻm",19 m²,,"209,47 triệu/m²",Đã có sổ,2 phòng,3 phòng,3,,,,,,,,"[138.46, 134.66, 134.66, 155.56, 142.38, 142.38, 142.38, 142.64, 171.25, 171.25, 170, 170, 170]"
"Bán nhà Nguyễn Văn Đậu, p.7 Bình Thạnh, 39m2, 5 tầng, HXH, 7.x tỷ.","7,7 tỷ","197,44 triệu/m²",39 m²,"Đường Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","#HHNVD008
Bán nhà Nguyễn Văn Đậu, p.7 Bình Thạnh, 39m2, 5 tầng, hẻm xe hơi, 7.x tỷ.
🔥🔥🔥 5 TẦNG - 39M2 - HẺM XE HƠI – NHỈNH 7 TỶ 🔥🔥🔥
🍀Mô tả🍀
👉 Diện tích, kết cấu:
39m2
3PN, 4WC
1 trệt 1 lửng 2 lầu sân thượng
👉 Vị trí:
Nhà mặt tiền thụt cách mặt đường Nguyễn Văn Đậu 15m ô tô 4 chỗ vào thoải mái, an ninh, yên tĩnh.
Vị trí giáp Phú Nhuận, Bình Thạnh, thuận tiện ra sân bay Tân Sơn Nhất.
Gần chợ, siêu thị, trường học các cấp.
Khu vực dân trí cao.
Liền kề Phan Đăng Lưu, Hoàng Hoa Thám
👉 Pháp lý: Chuẩn, Sổ hồng công chứng 1p30s.,,,,
👉 Giá: 7.7 tỷ
👉 Điểm cộng: hẻm xe hơi, nhà đẹp kết cấu chắc chắn.
👉 Liên hệ: Hiếu Huỳnh - Nhà Đất, 
#HHND85",090308 ***,"Nhà ngõ, hẻm",39 m²,,"197,44 triệu/m²",Đã có sổ,3 phòng,4 phòng,5,,,Hẻm xe hơi,,,,,[]
🏡 NHÀ BÌNH THẠNH – LÊ QUANG ĐỊNH – Ở NGAY 📍GẦN ĐẠI LỘ PHẠM VĂN ĐỒNG,"3,85 tỷ","96,25 triệu/m²",40 m²,"Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","🏡 NHÀ BÌNH THẠNH – LÊ QUANG ĐỊNH – Ở NGAY
📍 Gần Đại lộ Phạm Văn Đồng, khu dân cư an ninh
📐 Diện tích ~40m², nhà kiên cố, dọn vào ở liền
💰 G.i.á: 3.850 tỷ (còn thương lượng)
📞 Khởi: – Zalo/Call – chính chủ",098285 ***,"Nhà ngõ, hẻm",40 m²,40 m²,"96,25 triệu/m²",Đã có sổ,2 phòng,2 phòng,2,Nội thất đầy đủ,,,,,,,"[146.71, 185.29, 143.23, 143.23, 146.73, 146.73, 162.17, 142.21, 135.67, 110.83, 110.83, 162.57, 162.57]"
"HXH Bùi Đình Tuý 4 x 12.5m 50m2, 4 Tấm, Giá 8.9 tỷ","8,9 tỷ",178 triệu/m²,50 m²,"Đường Bùi Đình Tuý, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","Chính chủ bán nhà hẻm xe hơi Bùi Đình Tuý, P Bình Thạnh.
4 x 12.5m 50m2
Trệt 2 lầu sân thượng.
4pn 5wc.
Nhà xây ở nên rất kiên cố.
Giá 8.9 tỷ",,"Nhà ngõ, hẻm",50 m²,,178 triệu/m²,Đã có sổ,4 phòng,5 phòng,,,,Hẻm xe hơi,4 m,12.5 m,,,"[125, 158.23, 145.64, 117.23, 130.38, 130.38, 128.85, 128.85, 153.28, 161.03]"
"Bán Đất DT: 9.5 x 7m 61m2, gpxd trệt 3 lầu st, Giá 7 tỷ",7 tỷ,"114,75 triệu/m²",61 m²,"Hẻm 71 Lê Quang Định, Phường 14, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","71/ Lê Quang Định, p Bình Thạnh.
Chính chủ cần bán gấp lô đất vị trí đẹp, hẻm 4m lót gạch sạch sẽ, dân trí cao, tiện ích đầy đủ
9.5 x 7m 61m2
Đất trống.
Gpxd trệt 3 lầu st.
Giá 7 tỷ",093434 ***,"Nhà ngõ, hẻm",61 m²,,"114,75 triệu/m²",Đã có sổ,1 phòng,,,,,,9.5 m,7 m,,,"[104.75, 107.69, 94.44, 119.19, 119.19, 129.9, 129.9, 147.6, 168.13, 168.13, 139.79, 132.97, 132.97]"
TỔNG GIẢM 1.2 TỶ VỀ CÒN 8 TỶ - 2 TẦNG - 92M2 (5PN 4WC) - GẦN HÀNG XANH,8 tỷ,"86,96 triệu/m²",92 m²,"Đường Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","Vị trí : ngay Đinh Bộ Lĩnh, gần Hàng Xanh, xung quang Đại Học : Hồng Bàng, Hutech, Ngoại Thương
+ Diện tích : 3.7m x 25m
+ Kết cấu : 2 tầng. Gồm 5PN 4WC
+ Phù hợp vừa ở vừa kinh doanh CHDV, dòng tiền ~25tr/tháng
+ Hẻm sạch sẽ, cách hẻm xe hơi vài bước chân
+ Sổ hồng riêng, pháp lý chuẩn, công chứng nhanh

Liên hệ xem nhà Huỳnh Cư",090879 ***,"Nhà ngõ, hẻm",92 m²,,"86,96 triệu/m²",Đã có sổ,5 phòng,4 phòng,2,,,,3.7 m,25 m,,,"[141.33, 130, 130, 127.27, 127.27, 105.28, 105.28, 123.17, 110.53, 162.67, 185.77, 145.23, 145.23]"
🏡 BÁN NHÀ HXH HOÀNG HOA THÁM – VỊ TRÍ CỰC HIẾM,"5,25 tỷ","165,09 triệu/m²",31.8 m²,"Đường Hoàng Hoa Thám, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","📐 Diện tích: 31,8 m²
🏠 Kết cấu: Nhà 2 tầng, 2pn,2wc, ở.khách, bếp 
🚗 Hẻm xe hơi vào tận nhà, thông Lê Quang Định, Nguyễn Văn Đậu 
Khu dân cư hiện hữu, an ninh, không ngập
Phù hợp ở, cho thuê, 
Pháp lý chuẩn, sổ hồng riêng, công chứng nhanh
💰 Giá bán: 5,25 tỉ (thương lượng thiện chí)
📞 Liên hệ ngay để xem nhà thực tế – vị trí đẹp, hàng hiếm khu Bình Thạnh!",090811 ***,"Nhà ngõ, hẻm",31.8 m²,63.6 m²,"165,09 triệu/m²",Đã có sổ,2 phòng,2 phòng,2,Nội thất cao cấp,,Hẻm xe hơi,5.3 m,6 m,,,"[139.29, 129.41, 125.81, 125.81, 125.26, 131.22, 134.38, 137, 137, 132.73, 132.73, 132.73, 132.73]"
🌟TÀI NHÀ TỐT– 64M² – HXH – THÍCH HỢP XÂY MỚI,"6,9 tỷ","107,81 triệu/m²",64 m²,"Đường Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","📍 P.6, BÌNH THẠNH – 64M² – HẺM XE HƠI – THÍCH HỢP XÂY MỚI
🏡 KHU AN NINH YÊN TĨNH – DÂN TRÍ CAO – GIÁ CHÍNH CHỦ 6.9 TỶ
⸻
🏠 MÔ TẢ CHI TIẾT
 • Diện tích: 64m² (thông số theo sổ/hiện trạng).
 • Kết cấu: Tầng trệt, tiện xây mới 4–5 tầng theo nhu cầu.
 • Công năng hiện tại: 2 phòng ngủ, 2WC, phòng khách, bếp.
 • Vị trí: Cách mặt tiền Nguyễn Văn Đậu chỉ 100m, hẻm xe hơi 1 căn, thuận tiện di chuyển về Phan Đăng Lưu – Phú Nhuận – Quận 1.
 • Khu vực: Khu an ninh yên tĩnh, nhà xây dựng đồng bộ, dân trí văn minh.
 • Tiện ích xung quanh: Gần chợ, trường học, bệnh viện, UBND Quận, đầy đủ dịch vụ sinh hoạt.
 • Pháp lý: Hồ sơ chuẩn, sổ hồng sẵn sàng, công chứng nhanh theo quy định.
 • Giá mới: 6.95 tỷ",081442 ***,"Nhà ngõ, hẻm",64 m²,,"107,81 triệu/m²",Đã có sổ,2 phòng,2 phòng,2,Nội thất đầy đủ,,Hẻm xe hơi,,,,,"[152.34, 153.41, 141.76, 141.76, 140.91, 169.64, 164.81, 191.46, 149.14, 149.14, 143.94, 143.94, 143.94]"
💥 HIẾM 5 TẦNG - CHU VĂN AN - 42M2 - 4PN SỬ DỤNG 200.M2 FuLl Ở Ngay,6 tỷ,"142,86 triệu/m²",42 m²,"261/ 23A, Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","💥 NHÀ HIẾM 💥 5 TẦNG - ĐH CÁN BỘ 
CHU VĂN AN p12 BÌNH THẠNH
- 42.M2 x 5 TẦNG - 3PN SỬ DỤNG 200.M2
 💰 6,X Tỷ tl
(Ngang gần. 5M - Cách MT .20M)
🏤 Khu vực dân cư hiện hữu HXH cạnh nhà
📕 Sổ Vuông Hoàn Công Đủ
☎️ Ib Hậu",,"Nhà mặt phố, mặt tiền",42 m²,200 m²,"142,86 triệu/m²",Đã có sổ,4 phòng,4 phòng,5,Nội thất đầy đủ,,Hẻm xe hơi,4.8 m,9 m,,,[]
"💥BÁN GẤP💥 – HOÀNG HOA THÁM BT (4x23) 90m2 x 4 Tầng Dúc HXH 💰11,X Tỷ",11 tỷ,"122,22 triệu/m²",90 m²,"42/58A, Đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","💥Gấp Bán💥HẺM Ô TÔ – HOÀNG HOA THÁM P6, BÌNH THẠNH 🔥
💎 90m² (4x23) – 4 Tầng BTCT – Sân Vườn 
💰 Chỉ 11,X Tỷ TL

🌎 42/69A Hoàng Hoa Thám Cạnh MT Phan Đăng Lưu, Thông Lam Sơn Trung Tâm Bình Thạnh Giá Phú Nhuận

💥 90m2 x 4 Tầng - 4x23 - 4 PN Master – 5 WC, có thể cải tạo
 thêm 3 PN
💥 Sân trước đậu xe, sân vườn sau nhà cực chill
💥 Hẻm sạch, an ninh – dân trí cao – ô tô đỗ cổng
💥 Sổ hồng riêng – Hoàn công đầy đủ – Công chứng ngay

❤️‍🔥 IB/Zalo:(Hậu)
👉 Hàng đẹp – Vị trí hiếm",093838 ***,"Nhà ngõ, hẻm",90 m²,360 m²,"122,22 triệu/m²",Đã có sổ,5 phòng,5 phòng,4,Hoàn thiện cơ bản,,Hẻm xe hơi,4 m,23 m,,,"[153.95, 163.46, 136.96, 157.14, 157.14, 147.59, 134.85, 134.85, 151.67, 151.67, 162.16, 162.16, 135.15]"
"💥CHDV 40 PHÒNG ( 200.TR/TH) 💥 160M2, 6 TẦNG THANG MÁY - 23,5 Tỷ","22,5 tỷ","140,62 triệu/m²",160 m²,"Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","💥SIÊU CĂN HỘ DỊCH VỤ💥 GIÁ TỐT BÌNH THẠNH ❤️‍🔥Nhanh Tay cơ hội đầu tư bền vững lâu dài❤️‍🔥

(VỊ TRÍ CẠNH 5 TRƯỜNG ĐH LỚN) - CHDV NGUYỄN XÍ (2 CHIỀU)- 6 Tầng Thang Máy– 40 PHÒNG - 

💥💥 CHỦ NHÀ LỚN TUỔI BÁN CHIA TÀI SẢN CHO 3 ĐỨA CON 💥💥

 DÒNG TIỀN - TẠO RA CÓ THỂ 200..TR/THÁNG 

🔥🔥 có thể cải tạo thêm 8PN NỮA TỔNG (40PN x 5.tr/Th) DT 200.Tr Tối đa 

📍 Nguyễn Xí P26 Bình Thạnh – Gần ĐH, Vincom, Thủy Lợi 4

💰💰 GIẢM CÒN 23,5 Tỷ Còn Bớt Lộc – Sổ Nở Hậu Chuẩn Pháp lý - ib Hậu để làm việc chính chủ 

✅ DT 160m² Nở Hậu - 6 Tầng Thang Máy - - 1 Trệt 1 Lửng 3 Lầu + Sân Thượng
✅ 40 Phòng Khép Kín – Thang Máy – Nhà Xe – Khu Giặt Riêng
✅ Hệ thống PCCC Chuẩn – Thoát Hiểm – Báo Khói – Nước Áp Lực
✅ Hẻm Xe Tải – Gần MT – Khu An Ninh, Dân Trí Cao

📕 Sổ hồng riêng – Công chứng ngay
📞 IB/Zalo Hậu chốt nhanh – Hàng Dòng Tiền Cực Tốt!",093838 ***,"Nhà ngõ, hẻm",160 m²,160 m²,"140,62 triệu/m²",Đã có sổ,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,Hoàn thiện cơ bản,,Hẻm xe hơi,4 m,40 m,,,"[139.11, 139.11, 129.66, 129.66, 120.58, 120.58, 120.58, 107.48, 107.48, 162, 157.14, 176.92, 176.92]"
"💥 HXH 4M Cạnh Chợ Nhà BÙI ĐÌNH BT 60m2 x 4 TẦNG – 60m² 💰 7,Xx Tỷ",7 tỷ,"116,67 triệu/m²",60 m²,"Đường Bùi Đình Tuý, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","❤️‍🔥❤️‍🔥 Víp BÙI ĐÌNH TUÝ p12 BT - HXH –
 4 TẦNG – TỐI ƯU 7PN 60m² Ngang gần 5M
💰 Chỉ 7,Xx Tỷ 🧧🧧

🚗 10m ra hẻm xe tải thông – sát Ngô Đức Kế
🏡 1 trệt 3 lầu – 4PN 4WC, sân thượng trước sau
🔧 Tối ưu thành 7PN cho thuê siêu lời
🌟 Khu dân trí – sạch – cao tầng đồng bộ – không ngập
📍 Gần Phan Văn Trị, Nguyễn Thiện Thuật – tiện Q1, Phú Nhuận
📑 Sổ sạch – hoàn công đủ – giao dịch liền

⚡ Hàng hiếm giá tốt – xem sớm kẻo mất!
IB Hậu",093838 ***,"Nhà ngõ, hẻm",60 m²,240 m²,"116,67 triệu/m²",Đã có sổ,4 phòng,4 phòng,4,Nội thất cao cấp,,Hẻm xe hơi,5 m,13 m,,,"[128.03, 123.61, 165.15, 165.15, 153.98, 150.82, 154.98, 152.5, 110, 110]"
"💖 80MĐ 6 Tầng đúc – THANG MÁY 450KG – HXH - SD 420M² 9PN Chỉ 13,x Tỷ",13 tỷ,"162,50 triệu/m²",80 m²,"Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","❤️‍🔥❤️‍🔥 SIÊU PHẨM PHẠM VĂN ĐỒNG – 80M² – ĐÚC 6 TẮM – THANG MÁY 450KG – HXH

💰💰💰 Chỉ 13.5/T.ỷ tl
(Chỉ 135..tr/m2) + Kết Cấu nhà 6 Tầng Đúc + Thang Máy💝

💎 DTSD 420M² Sử Dụng – 10 PHÒNG NGỦ – Ở LÀNM VP, CTY - BUILDING MINI

✅ Kết cấu chuẩn tòa nhà:
🏆 70M2 - 4M x 20M - Chuẩn A4 - Đúc 6 tắm THANG MÁY MỚI CỰC ÊM - 1 trệt – 1 lửng – 3 lầu – sân thượng
🎁9 PN – bếp – ban công – phòng thờ – sân phơi

🎁Thang máy xịn 450kg – vận hành êm ái

🌎 Vị trí cực đỉnh:
💥💥HXH sát mặt tiền Phạm Văn Đồng - NGUYỄN XÍ - NƠ TRANG LONG - CẦU BÌNH TRIỆU Đi THỦ ĐỨC + SÂN BAY 10 PHÚT
Giao thông thuận lợi QL13 - đi các hướng

Ngay Emart – sân bay – trục giao thương huyết mạch

Ở - Kinh doanh đa ngành – văn phòng – CHDV – spa – trung tâm đào tạo

📕Pháp lý chuẩn:

Sổ hồng riêng – hoàn công đủ – công chứng ngay

Chủ xoắn bán – giá còn thương lượng 

📞 Liên hệ ngay:– Hậu (xem nhà thực tế 24/7)
⚡ Hàng hiếm thang máy – vị trí vàng – không có căn thứ 2 BÌNH THẠNH💥💥💥",093838 ***,"Nhà ngõ, hẻm",80 m²,420 m²,"162,50 triệu/m²",Đang chờ sổ,9 phòng,Nhiều hơn 6 phòng,6,Nội thất đầy đủ,,Hẻm xe hơi,4 m,20 m,,,"[168.37, 168.37, 120.71, 120.71, 124.24, 124.53, 117.12, 117.12, 143.52, 123.86, 143.64, 151.05, 151.05]"
"Bán nhà 1 trệt 1 lầu, 4 x 4m, sát mặt tiền Nơ Trang Long, P.11, BT","1,25 tỷ","78,12 triệu/m²",16 m²,"Hẻm Nơ Trang Long, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","Bán nhà 1 trệt 1 lầu, 4 x 4m, nhà kiêng cố, sát mặt tiền Nơ Trang Long, Phường 11, Quận Bình Thạnh.
Nhà mới đẹp, thổ cư 100%, không quy hoạch, nguồn gốc giấy tờ kê khai năm 1999. Đủ đk làm sổ.",,"Nhà ngõ, hẻm",16 m²,32 m²,"78,12 triệu/m²",Không có sổ,1 phòng,1 phòng,2,,,Hiện trạng khác,4 m,4 m,,,"[139.29, 129.41, 125.81, 125.81, 125.26, 131.22, 134.38, 137, 137, 132.73, 132.73, 132.73, 132.73]"
NHÀ GẦN CHỢ CẦN BÁN,"2,85 tỷ","89,06 triệu/m²",32 m²,"346/22/3, Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","NHÀ HẺM KHU DÂN CƯ NGAY ĐƯỜNG LỚN CHU VĂN AN . NGAY CHỢ CÂY ĐIỆP GẦN TRƯỜNG CÁN BỘ RẤT THUẬN TIỆN CHO VIỆC KINH DOANH . NHÀ CÓ SỔ GIÁ BÁN HỢP LÝ. CHÍNH CHỦ 
ĐIỆN THOẠI TRỰC TIẾP KHÔNG NHẮN TIN KHÔNG ZALO. KHÔNG QUA CÒ.VẬY MONG ANH CHỊ CÒ KHÔNG LÀM PHIỀN Ạ.",056789 ***,"Nhà ngõ, hẻm",32 m²,32 m²,"89,06 triệu/m²",Đã có sổ,2 phòng,2 phòng,2,Hoàn thiện cơ bản,Bắc,Hẻm xe hơi,3 m,6 m,,,"[132.67, 132.67, 169.64, 169.64, 133.33, 133.33, 148.64, 148.64, 136.36, 156.25, 143.79, 171.74, 171.74]"
🎉MINI HOUSE – NƠ TRANG LONG - TRUNG TÂM BÌNH THẠNH,"3,9 tỷ","205,26 triệu/m²",19 m²,"Đường Nơ Trang Long, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","🎉MINI HOUSE – NƠ TRANG LONG - TRUNG TÂM BÌNH THẠNH 
🚶‍♂️ Hẻm xe hơi | 💰 Giá: 4 tỷ

📐 3.6× 6m | Trệt lầu
🛏 2PN – 2WC
✨ Khu dân trí cao, yên tĩnh, xe hơi tới nhà.
✨ Vị trí trung tâm, gần BV Gia Định, chợ Bà Chiểu.",094108 ***,"Nhà ngõ, hẻm",19 m²,,"205,26 triệu/m²",Đã có sổ,2 phòng,2 phòng,2,Nội thất đầy đủ,,Hẻm xe hơi,3.6 m,6 m,,,"[138.46, 134.66, 134.66, 155.56, 142.38, 142.38, 142.38, 142.64, 171.25, 171.25, 170, 170, 170]"
"Siêu RẺ , NHÀ PHỐ , giá 1.25 t ỷ, 2 tầng lầu, NƠ TRANG LONG, p11, BT","1,25 tỷ","104,17 triệu/m²",12 m²,"Đường Nơ Trang Long, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","Siêu RẺ , NHÀ PHỐ , giá 1.25 t ỷ, 2 tầng lầu, NƠ TRANG LONG, phường 11 Bình Thạnh, 

Vị trí : Trung tâm Bình Thạnh, NƠ TRANG LONG, PHAN VĂN TRỊ , PHẠM VĂN ĐỒNG, đại học VĂN LANG

Sổ riêng chính chủ , công chứng ngay

liên hệ chính chủ *** ( Hòa )",093862 ***,"Nhà ngõ, hẻm",12 m²,12 m²,"104,17 triệu/m²",Đã có sổ,1 phòng,1 phòng,2,,,,,,,,"[129.66, 129.66, 129.66, 112.95, 146.61, 145.9, 136.96, 89.33, 125, 150.45, 150.45, 150.45, 150.45]"
"HẺM Ô TÔ – 70M2 – UNG VĂN KHIÊM – P.25, BÌNH THẠNH – NHỈNH 8 TỶ","8,5 tỷ","106,25 triệu/m²",80 m²,"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Thạnh Mỹ Tây, TP Hồ Chí Minh mới)","🔥 HẺM NHỰA Ô TÔ SÁT MẶT TIỀN – UNG VĂN KHIÊM – 70M2 – 5PN – NHỈNH 8 TỶ 
✨ Vị trí vàng Phường 25 – Bình Thạnh
✨ Hẻm nhựa đẹp, ô tô tránh nhau – vài bước ra mặt tiền
✨ Diện tích lớn hiếm: 70m² (4 x 15)
✨ Công năng: 5PN – 4WC, cực hợp mở spa, văn phòng, CHDV hoặc vừa ở vừa kinh doanh
✨ Khu dân cư sầm uất, sinh lời ngay khi mua
📘 Pháp lý chuẩn chỉnh – sổ hồng riêng – công chứng ngay.
 • Giá thương lượng trực tiếp chính chủ và còn bớt
📞 Liên hệ Huệ mua nhà GIÁ TỐT và HỖ TRỢ TƯ VẤN PHÁP LÝ.",090939 ***,"Nhà ngõ, hẻm",80 m²,210 m²,"106,25 triệu/m²",Đã có sổ,5 phòng,5 phòng,3,Nội thất đầy đủ,,Hẻm xe hơi,4 m,15 m,,,"[132.42, 132.42, 133.49, 178.08, 111.11, 160.98, 147.12, 145.21, 144.59, 160.99, 160.99, 159, 159]"
