tieu_de,gia_ban,don_gia,dien_tich,dia_chi,mo_ta,dien_thoai,loai_hinh,dien_tich_dat,dien_tich_su_dung,gia_m2,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,huong_cua_chinh,dac_diem,chieu_ngang,chieu_dai,ma_can,ten_phan_khu_lo,bieu_do_gia
"48 HỒ BIỂU CHÁNH PHÚ NHUẬN_ dtsd 63m2 - 3PN Full Nội Thất, 5.9 tỷ","5,9 tỷ","184,38 triệu/m²",32 m²,"48, Đường Hồ Biểu Chánh, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","48 HỒ BIỂU CHÁNH PHÚ NHUẬN - 3PN Full Nội Thất

✅ Kết Cấu : 3 Tầng 3PN 3WC , ban công
✅ Pháp Lý : Hoàn công đủ
✅ Vị trí : hẻm bê tông 6m sạch sẽ ,vài bước ra hẻm xe hơi tránh ,thông huỳnh văn bánh,nguyễn văn trỗi",036474 ***,"Nhà ngõ, hẻm",32 m²,63 m²,"184,38 triệu/m²",Đã có sổ,3 phòng,3 phòng,3,Nội thất cao cấp,,,4 m,8.5 m,,,"[190, 190, 181.82, 186.88, 186.88, 187.8, 205.88, 185.88, 185.88, 178.17, 178.17, 178.17, 178.17]"
"🏡 Nhỉnh 8T - 2 MT Kinh Doanh NGUYỄN ĐÌNH CHÍNH, P.8, PHÚ NHUẬN",8 tỷ,"192,31 triệu/m²",41.6 m²,"Đường Nguyễn Đình Chính, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","🏡 Nhỉnh 8T - 2 MT Kinh Doanh NGUYỄN ĐÌNH CHÍNH, P.8, PHÚ NHUẬN
📐 Diện tích: 3.2 x 13 
🏗 Kết cấu: 1 trệt + 2 lầu + sân thượng
🛏 Công năng: 4 PN – 5 WC
✅ 2 mặt thoáng hiếm – vừa ở vừa kinh doanh

Liên hệ. *** - Long",,"Nhà mặt phố, mặt tiền",41.6 m²,180 m²,"192,31 triệu/m²",Đã có sổ,4 phòng,5 phòng,3,Nội thất đầy đủ,,Nhà nở hậu,3.2 m,13 m,,,"[259.26, 290, 250, 270, 270, 251.67, 250]"
SIÊU PHẨM HOÀNG HOA THÁM – PHÚ NHUẬN – SÁT HXH - 350TR/TH - 7.x TỶ,"7,2 tỷ","218,18 triệu/m²",33 m²,"Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🔥 SIÊU PHẨM HOÀNG HOA THÁM – PHÚ NHUẬN – SÁT HẺM XE HƠI – KHAI THÁC CHDV ~350TR/NĂM – CHỈ 7.xTỶ

👉 Sản phẩm hiếm khu Phú Nhuận, vị trí đẹp sát hẻm xe hơi thông Thích Quảng Đức, nhà mới đẹp, nội thất cao cấp – mua là khai thác dòng tiền ngay hoặc ở kết hợp cho thuê cực hiệu quả.

⸻

🔹 THÔNG TIN CHI TIẾT CĂN NHÀ
 • Địa chỉ: Đường Hoàng Hoa Thám, Phường Đức Nhuận, Quận Phú Nhuận
 • Diện tích đất: 33.4m² (3.5m x 9m)
 • Kết cấu: Trệt + 3 lầu + sân thượng (BTCT kiên cố)
 • Tổng diện tích sử dụng lớn, bố trí cực hợp lý
 • Công năng gồm:
 • 5 Phòng ngủ
 • 4 WC
 • Phòng khách – bếp
 • Phòng kho riêng
 • Sân thượng thoáng mát
 • Tất cả các phòng đều có cửa sổ, ánh sáng tự nhiên, thông thoáng

⸻

🔹 KHAI THÁC DÒNG TIỀN – ĐẦU TƯ HIỆU QUẢ
 • Hiện trạng setup khai thác căn hộ dịch vụ / cho thuê phòng
 • Doanh thu khoảng 350 triệu/năm
 • Khu vực Phú Nhuận giáp sân bay – nhu cầu thuê luôn cao
 • Phù hợp nhà đầu tư mua giữ tiền, vừa ở vừa cho thuê hoặc khai thác full CHDV

⸻

🔹 VỊ TRÍ ĐẮC ĐỊA – KẾT NỐI NHANH
 • Sát hẻm xe hơi, hẻm thông Thích Quảng Đức
 • Di chuyển nhanh: Quận 1 – Quận 3 – Bình Thạnh – Tân Bình
 • Gần sân bay Tân Sơn Nhất, bệnh viện, trường học, chợ, siêu thị
 • Khu dân cư hiện hữu, an ninh tốt, dân trí cao

⸻

🔹 NỘI THẤT – GIÁ TRỊ CỘNG THÊM
 • Tặng FULL nội thất cao cấp
 • Thiết kế hiện đại, sang trọng
 • Khách mua chỉ việc vào ở hoặc tiếp tục khai thác cho thuê ngay

⸻

🔹 PHÁP LÝ RÕ RÀNG
 • Sổ hồng riêng, pháp lý sạch
 • Hoàn công đầy đủ
 • Công chứng – sang tên nhanh gọn",090884 ***,"Nhà ngõ, hẻm",33 m²,,"218,18 triệu/m²",Đã có sổ,5 phòng,4 phòng,4,,,,,,,,"[131.82, 153.75, 127.97, 150.89, 129.69, 129.69, 147.26, 141.79, 166.37, 166.37, 146.88, 126.67, 126.67]"
"Chính chủ bán nhà 30m2 , 4 tầng , 3pn , nguyễn văn trỗi , 4.65 T","4,65 tỷ",155 triệu/m²,30 m²,"Đường Nguyễn Văn Trỗi, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","Vị trí tuyệt đẹp cạnh mặt tiền khu hiếm nhà bán, thuộc trung tâm Phú Nhuận...giáp Quận 3. Tiện ích bủa vây đầy đủ xung quanh không thiếu thứ gì, đi sân bay và Quận 1 chỉ khoảng 5 phút.",036474 ***,"Nhà ngõ, hẻm",30 m²,120 m²,155 triệu/m²,Đã có sổ,3 phòng,4 phòng,4,Hoàn thiện cơ bản,,,3 m,10 m,,,"[190, 190, 181.82, 186.88, 186.88, 187.8, 205.88, 185.88, 185.88, 178.17, 178.17, 178.17, 178.17]"
"Siêu phẩm Nguyễn Văn Trỗi, 5 tầng, gần mặt tiền","5,8 tỷ","276,19 triệu/m²",21 m²,"Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","📍NGUYỄN VĂN TRỖI - PHÚ NHUẬN
(Cực hiếm) SIÊU PHẨM GẦN MẶT TIỀN - 5 TẦNG - CÓ BÃI GỬI XE HƠI - FULL NỘI THẤT - CHỈ 5.x TỶ
---------------------------------------
+ Diện tích: 21 m2 x 5 tầng
+ Kết cấu: 3 phòng ngủ, 4 wc, phòng khách, bếp, ban công, sân thượng.
+ Vị trí hiếm đẹp, gần mặt tiền, vài phút ra Quận 1 & sân bay.
+ Nhà đẹp ở ngay, sổ riêng.
---------------------------------------
Gọi: *** - Duy Nhà Ngon (450F1A)

#bannhasaigon
#bannhaphunhuan
#nhangonsaigon 
#nhangonphunhuan
#nhangon",090872 ***,"Nhà ngõ, hẻm",21 m²,90 m²,"276,19 triệu/m²",,3 phòng,4 phòng,5,,,,,,,,[]
"HXH Huỳnh Văn Bánh Phú Nhuận, 40m2(5x8), 5 Tầng","8,95 tỷ","223,75 triệu/m²",40 m²,"Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","Mô tả:
+ Vị trí: Đ. Huỳnh Văn Bánh, P13, Phú Nhuận.
+ Diện tích: công nhận đủ 38m2 (5x8) A4 siêu đẹp.
+ Lô góc không lộ giới.
+ Kết cấu: Trệt, lửng, 2 lầu, sân thượng, 4 phòng ngủ, 5 vệ sinh
+ Hẻm ô tô 7 chỗ tới nhà.
+ Hiện đang cho thuê 20tr/tháng.
+ Sổ sạch, pháp lý chuẩn, công chứng ngay",097704 ***,"Nhà ngõ, hẻm",40 m²,38 m²,"223,75 triệu/m²",Đã có sổ,4 phòng,5 phòng,5,Nội thất đầy đủ,,Hẻm xe hơi,5 m,7.6 m,,,"[129.87, 129.87, 173.98, 180.56, 179.09, 175, 184.91, 180.51, 201.73, 201.73, 205.56, 205.56, 185.14]"
"CHDV PHÚ NHUẬN 67M2(4.8x14), 4 TẦNG, 6PN, 8.3 TỶ","8,3 tỷ","123,88 triệu/m²",67 m²,"Đường Nguyễn Công Hoan, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","+ Vị trí: Khu Ẩm Thực Phan Xích Long Đường Nguyễn Công Hoan, P7 Quận Phú Nhuận 
+ Diện tích: 67m2 ( 4.8m x 14m), sổ hồng riêng
+ Kết cấu: Trệt, lửng, 3 lầu BTCT, có ban công, có 6 phòng CHDV kép kín, Điện tách 6 đồng hồ vận hành dễ dàng
+ Nhà lô góc thoáng mát
+ Dòng tiền cho thuê full 30tr/ tháng 
+ Sổ hồng riêng hoàn công đầy đủ pháp lý rõ",,"Nhà ngõ, hẻm",67 m²,,"123,88 triệu/m²",Đã có sổ,6 phòng,6 phòng,4,Nội thất đầy đủ,,Hẻm xe hơi,4.8 m,14 m,,,"[171.05, 171.05, 171.05, 171.05, 171.05, 171.05, 162.22, 147.62, 151.11, 173.14, 173.14, 199.55, 199.55]"
"Bán nhà giá ngộp 47m2 Thích Quảng Đức, P5,Phú Nhuận.giá 4 tỷ 750tr SHR","4,75 tỷ","99,58 triệu/m²",47.7 m²,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","Vị trí nằm gần trường Đại học Tài Chính Marketing, Co. Opmart Nguyễn Kiệm.
- Diện tích: 47,7m² .
- Kết cấu: 1 trệt 3 lầu , 4 phòng ngủ và 4WC.
- Hẻm trước nhà 4m rộng rãi.
- Sổ hồng riêng, pháp lý đầy đủ.
- Hỗ trợ ngân hàng lên tới 70% giá trị căn nhà.",093215 ***,"Nhà ngõ, hẻm",47.7 m²,32.2 m²,"99,58 triệu/m²",Đã có sổ,4 phòng,,,,,Hẻm xe hơi,,,,,"[189.76, 142.5, 170.28, 180.81, 180.81, 180.56, 145.79, 166, 157.92, 173.54, 179.77, 175, 190.35]"
56M-HẺM OTO THÍCH QUẢNG ĐỨC-PHÚ NHUẬN-7TỶ85-NHÀ MỚI-FULL NỘI THẤT,"7,85 tỷ","140,18 triệu/m²",56 m²,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","SỔ 56M-HẺM OTO THÍCH QUẢNG ĐỨC-PHÚ NHUẬN-7TỶ85-NHÀ MỚI-FULL NỘI THẤT
-2 TẦNG-3PN LỚN(CÓ PN DƯỚI TRỆT)-BAN CÔNG-GIẾNG TRỜI-SÂN ĐẬU XE HƠI
-NHÀ MỚI-FULL NỘI THẤT-THIẾT KẾ SANG TRỌNG
-HẺM XE HƠI 1 TRỤC GẦN MẶT TIỀN-TRUNG TÂM PHÚ NHUẬN GẦN PHAN XÍCH LONG-PHAN ĐÌNH PHÙNG-NGUYỄN KIỆM-SÂN BAY-TIỆN ÍCH ĐẦY ĐỦ
-SỔ RIÊNG-HOÀN CÔNG ĐỦ
LH *** THƯƠNG LƯỢNG NGAY CHỦ",093342 ***,"Nhà ngõ, hẻm",56 m²,,"140,18 triệu/m²",Đã có sổ,3 phòng,3 phòng,2,,,Hẻm xe hơi,,,,,"[150, 150, 150, 150, 140, 141.82, 194.62, 194.62, 164.54, 159.79, 159.79, 179.63, 179.63]"
🌈NHÀ 2 TẦNG- DT 33M2 - NỞ HẬU -CÔ GIANG- PHÚ NHUẬN,"4,5 tỷ","136,36 triệu/m²",33 m²,"Đường Cô Giang, Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","🏗️Kết cấu: 1 trệt 1 lầu gồm PK, bếp, 2PN, 2WC
N127.4#📐DT : 4m ❌ 8m
⚡Hẻm ba gác thống Đoàn Thị Điểm, Phan Xích Long, Phan Đăng Lưu, Cô Bắc,...
🎏Cách 30m ra hẻm nhựa 🚘ô tô tránh, tiện ích xung quanh đầy đủ
📑Pháp lý chuẩn, công chứng trong ngày",,"Nhà ngõ, hẻm",33 m²,33 m²,"136,36 triệu/m²",Đã có sổ,2 phòng,2 phòng,2,,,,4 m,8 m,,,"[206.25, 175, 175, 198.57, 174.38, 200, 173.76, 173.74, 188.89, 177.75, 177.75, 177.75, 177.75]"
"Nhà Phan Tây Hồ P7 Phú Nhuận – Sát MT, Hẻm ô tô – 4 tầng 39m² – 7.29Ty","7,29 tỷ","186,92 triệu/m²",39 m²,"Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","Bán nhà Phan Tây Hồ, Phường 7, Phú Nhuận.
Vị trí sát mặt tiền, hẻm ô tô, cách Phan Xích Long chỉ 30m.

• Diện tích: 39m² (4.3 x 10)
• Kết cấu: 1 trệt, 1 lửng, 2 lầu, sân thượng
• Công năng: 3 phòng ngủ, 4 WC
• Nhà mới đẹp, vào ở ngay
• Pháp lý rõ ràng, hoàn công đầy đủ

💰 Giá trước Tết: 7.3 tỷ (còn thương lượng)

📲 Em Bến Nhà Phố – ***",,"Nhà ngõ, hẻm",39 m²,100 m²,"186,92 triệu/m²",Đã có sổ,3 phòng,4 phòng,4,Nội thất cao cấp,,Hẻm xe hơi,4.3 m,10 m,,,"[149.65, 161.06, 161.06, 145.83, 161.82, 143.48, 143.48, 150.61, 137.93, 150.68, 150.68, 150.68, 150.68]"
"Hiếm nhà nhỏ xinh đường Thích Quảng Đức 15m2_3 tầng đúc cứng_2,3 tỉ TL","2,3 tỷ","153,33 triệu/m²",15 m²,"Đường Thích Quảng Đức, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","Sát mặt tiền đường Thích Quảng Đức, xe hơi đỗ cửa , hẻm rộng sạch , khu dân trí an ninh, xung quanh tiện ích trường, chợ, bệnh viện ...
Kết cấu 1 trệt 2 lầu , có 2 ngủ, 2wc bếp , khách ,gia chủ trang bị đầy đủ nội thất, khách dọn về ở ngay . 
Sổ hồng vuông đẹp , hoàn công đủ ,nhà nhỏ gọn hiếm phù hợp cho vợ chồng trẻ , ba mẹ mua cho con đi học..
Lh ngay *** em Mến để xem nhà và trao đổi trực tiếp chính chủ",,"Nhà ngõ, hẻm",15 m²,,"153,33 triệu/m²",Đã có sổ,2 phòng,2 phòng,3,Nội thất đầy đủ,,Hẻm xe hơi,3 m,5 m,,,"[149.65, 161.06, 161.06, 145.83, 161.82, 143.48, 143.48, 150.61, 137.93, 150.68, 150.68, 150.68, 150.68]"
nhà đẹp kiến trúc châu âu âu,"7,5 tỷ","202,70 triệu/m²",37 m²,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)",Nhà khu an ninh dân trí cao hẻm thông nhiều hướng gần với quận Bình Thạnh gần chợ Bà Chiểu gần các trường học các cấp gần bệnh viện gia định gần khu ẩm thực Phan xích long đường Vạn kiếp,077433 ***,"Nhà ngõ, hẻm",37 m²,,"202,70 triệu/m²",Đã có sổ,3 phòng,4 phòng,4,Nội thất cao cấp,,,6 m,6.5 m,,,"[189.76, 142.5, 170.28, 180.81, 180.81, 180.56, 145.79, 166, 157.92, 173.54, 179.77, 175, 190.35]"
"4 TẦNG- 54M2- SÁT MT BÙI VĂN THÊM P9 PN- 7,5 TỶ","7,5 tỷ","138,89 triệu/m²",54 m²,"Đường Bùi Văn Thêm, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","4 TẦNG- 54M2- SÁT MT BÙI VĂN THÊM P9 PN- 7,5 TỶ

S2-53
- DT: 5 x 11m, dtcn 37m2
- KC: Trệt + 3 lầu BTCT. Gồm 3pn khép kín, 4wc. Tặng nội thất
- Vị trí hẻm ô tô đậu cửa, yên tĩnh, thoáng mát, tiện ích xung quanh gần Công viên Gia Định, ...
Lh Tài, miễn TG",,"Nhà ngõ, hẻm",54 m²,,"138,89 triệu/m²",Đã có sổ,3 phòng,4 phòng,4,Nội thất đầy đủ,,,5 m,11 m,,,"[151.28, 160.14, 160.14, 174.11, 174.11, 120.31, 180.69, 180.69, 165.12, 211.88, 211.88, 211.88, 211.88]"
"NHÀ ĐẸP 5 TẦNG - NGUYỄN VĂN TRỖI, PN- GẦN MẶT TIỀN - 3 PN - 5,85ty","5,85 tỷ","278,57 triệu/m²",21 m²,"Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","🔥 NHÀ ĐẸP 5 TẦNG - NGUYỄN VĂN TRỖI, PHÚ NHUẬN - GẦN MẶT TIỀN - 3 PN/4WC/SÂN THƯỢNG - FULL NỘI THẤT.

🌺 Dt: 1 trệt, 4 lầu: phòng khách, bếp, 3 PN 4 WC, ban công. Sân thượng.

🌺 Nhà hẻm xe ở kinh doanh sát ngay mặt tiền Nguyễn Văn Trỗi có bãi để xe hơi.
🌺 Sổ pháp lý sạch. Sẵn sàng công chứng.",098375 ***,"Nhà ngõ, hẻm",21 m²,,"278,57 triệu/m²",Đã có sổ,3 phòng,4 phòng,5,Nội thất cao cấp,,,3 m,7 m,,,[]
Bán nhà hẽm xe hơi khu đường hoa Phú Nhuận 71m2 chỉ 8 tỳ,8 tỷ,"112,68 triệu/m²",71 m²,"Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","- Vị trí vàng Phú Nhuận, 100m ra khu đường hoa, Phan Xích Long, Đoàn Thị Điểm, Cô Giang.
Tổng diện tích 71m2
- Hẻm xe hơi 5m, đậu trước nhà.
- Diện tích khủng, giá cực tốt.
- Kết cấu 3 PN, có thể cải tạo ở ngay hoặc xây lên 5 tầng. Ở và kinh doanh.
- Phán lý chuẩn, đẹp.",,"Nhà ngõ, hẻm",71 m²,,"112,68 triệu/m²",Đã có sổ,3 phòng,3 phòng,2,,,,,,,,"[181.77, 181.77, 181.77, 212.57, 119, 119, 119, 145.13, 145.13, 155.73, 155.73, 155.73, 205.19]"
🚗Nhỉnh 8TỶ (TL) PHÚ NHUẬN – GIÁP QUẬN 3 – HẺM 6M SÁT MẶT TIỀN LÊ VĂN,8 tỷ,"216,22 triệu/m²",37 m²,"Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","🚗Nhỉnh 8TỶ (TL) PHÚ NHUẬN – GIÁP QUẬN 3 – HẺM 6M SÁT MẶT TIỀN LÊ VĂN SỸ
📐 Diện tích: 37m² (3.5 x 11m)
🏗 Kết cấu: 1 trệt 1 lầu - 2 PN – 2 WC
Không lộ giới - không quy hoạch

Liên hệ: *** - Long BDS",,"Nhà ngõ, hẻm",37 m²,90 m²,"216,22 triệu/m²",Đã có sổ,2 phòng,2 phòng,1,Nội thất đầy đủ,,Hẻm xe hơi,3.5 m,11 m,,,"[158.93, 158.93, 158.93, 158.93, 156.84, 157.89, 157.89, 157.89, 158.95, 169.46, 168.57, 168.57, 168.57]"
"MẶT TIỀN ĐƯỜNG LÊ TỰ TÀI , PHÚ NHUẬN - 6X14 - Chỉ 13.5 Tỷ","13,5 tỷ","195,65 triệu/m²",69 m²,"Đường Lê Tự Tài, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","💥 BÁN NHANH CĂN MẶT TIỀN KINH DOANH PHÚ NHUẬN . 
 ✍️ Giá : 13ty500
⛳ Mặt Tiền Lê Tự Tài Phú Nhuận 

➖ Diện Tích : 6m x 14m . 
➖ Nhà Gồm 1 trệt 2 lầu
📕 SHR Bao Sang Tên , Công Chứng Ngay . 
- Liên Hệ Xem Nhà : Ko Tam Bát Ngũ Nhị 555 Ko Chín",038525 ***,"Nhà mặt phố, mặt tiền",69 m²,,"195,65 triệu/m²",Đã có sổ,6 phòng,,3,Hoàn thiện cơ bản,,Hẻm xe hơi,,,,,"[200, 184.48, 175.18, 194.44, 191.57, 211.58, 178.91]"
"TRUNG TÂM PHÚ NHUẬN. HẺM 3 GÁC ,NGANG 5,5 M. 102M². GIÁ CHỈ ~80TR/M².","8,8 tỷ","86,27 triệu/m²",102 m²,"Đường Nguyễn Lâm, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🍀 TRUNG TÂM PHÚ NHUẬN. NGANG 5,5 M. HẺM BA GÁC THÔNG VẠN KIẾP, PHAN XÍCH LONG. 102M². GIÁ CHỈ ~80TR/M².

Phù hợp mua xây mới hoặc đầu tư giữ tiền lâu dài.

Vị trí trung tâm. Vài bước ra chợ. Hẻm thông nhiều hướng. Kết nối nhanh Vạn Kiếp, Phan Xích Long, Bình Thạnh.

💰 Giá 8 🧄 8 xíu.còn bớt ít 

📞 Em Thảo",076822 ***,"Nhà ngõ, hẻm",102 m²,,"86,27 triệu/m²",Đã có sổ,4 phòng,1 phòng,1,,,Nhà nát,5.5 m,20 m,,,"[164.05, 148.17, 148.17, 165.36, 178.99, 162.5, 166.82, 166, 155.5, 155.5, 161.25, 161.25, 161.25]"
BÁN GẤP NHÀ NGUYỄN KIỆM – PHÚ NHUẬN | HẺM XE HƠI | 6PN – DÒNG TIỀN SẴN,10 tỷ,250 triệu/m²,40 m²,"Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","⚠️ CHỦ CẦN BÁN GẤP ĐỂ ĐI MỸ – GIẢM SỐC 1,5 T Ỷ
👉 Giá từ 11,5 t ỷ → CHỈ CÒN 10 TỶ (ưu tiên khách chốt nhanh)

📍 Vị trí: Nguyễn Kiệm, quận Phú Nhuận – trung tâm kết nối
Gần ĐH Tài Chính – Marketing (UFM), bệnh viện, trường học, tiện ích xung quanh đầy đủ. Di chuyển nhanh sang Gò Vấp – Bình Thạnh – Tân Bình – Quận 1.

🔹 Thông tin căn nhà:

Diện tích: 40m² (4m x 10m)

Diện tích sàn: 160m²

Kết cấu:

1 phòng khách

1 bếp

6 phòng ngủ

7 toilet (phù hợp cho thuê từng phòng)

Hẻm xe hơi vào tận nhà, khu dân cư an ninh, sạch sẽ

💰 Hiệu suất khai thác:

Nhà đang cho thuê 20 triệu/tháng

Mua là có dòng tiền ngay, phù hợp:
✔️ Nhà đầu tư giữ tiền
✔️ Khách mua vừa ở vừa cho thuê
✔️ Khai thác CHDV mini, cho thuê sinh viên – nhân viên văn phòng

📜 Pháp lý: Sổ hồng riêng, công chứng nhanh 

💲 GIÁ BÁN GẤP: 10 TỶ (giá đã giảm sâu – còn thương lượng nhẹ cho khách thiện chí)

📞 Liên hệ xem nhà – chốt nhanh:
TÙNG NHÀ PHỐ – Chuyên nhà phố trung tâm
☎️ *** HOẶC *** 

👉 Hàng hiếm khu Nguyễn Kiệm – bán gấp thật – không làm giá",,"Nhà ngõ, hẻm",40 m²,160 m²,250 triệu/m²,Đã có sổ,6 phòng,Nhiều hơn 6 phòng,44,Hoàn thiện cơ bản,,Hẻm xe hơi,4 m,10 m,,,"[110, 113.04, 150.18, 150.18, 150.18, 145.45, 144.34, 144.34, 144.34, 144.34, 144.34, 126.8, 126.8]"
Căn góc đẹp hẻm xe hơi - Dòng tiền tốt hẻm xe hơi Phan Xích Long,"11,5 tỷ","259,01 triệu/m²",44.4 m²,"Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","Bất động sản hội tụ mọi yếu tố ưu việt : 

+ Tính đa dụng : Mua ở , khai thác dòng tiền đều tốt .

+ Diện tích đẹp : 5,3 x 9 . Diện tích công nhận : 44,4m2. 

+ Hiện trạng nhà cực đẹp : Trệt lửng 3 lầu kiên cố , tình trạng >90% gần như không phải sửa chữa cải tạo . Mỗi tầng 1 phòng cực rộng rãi .

+ Vị trí đẹp , cách đường lớn Phan Xích Long đi thẳng vào gần 100m. Căn góc đẹp đã xây full , hẻm chính + hẻm hông rộng đẹp ( gần 5m )

Căn nhà với mức giá chỉ 11,5 tỷ , xe hơi tới nhà , bước ra là phố ẩm thực Phan Xích Long . Tài sản vừa ở tốt , khai thác dòng tiền tối ưu . Khu vực tập trung đông khách nước ngoài cực phù hợp loại hình Air BnB , giá thuê lại cao . Tìm đâu ra bất động sản thứ 2.",090764 ***,"Nhà ngõ, hẻm",44.4 m²,118.5 m²,"259,01 triệu/m²",Đã có sổ,4 phòng,5 phòng,5,Nội thất đầy đủ,Đông Nam,Nhà nở hậu,5.3 m,9 m,,,"[246.19, 146.25, 146.25, 146.25, 146.25, 146.25, 146.25, 146.25, 146.25, 146.25, 146.25, 246.19, 246.19]"
🍀 HẺM XE HƠI THÔNG THÍCH QUẢNG ĐỨC. PHÚ NHUẬN. HƠN 33M². 5 PHÒNG NGỦ.,"6,95 tỷ","210,61 triệu/m²",33 m²,"Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🍀 HẺM XE HƠI THÔNG THÍCH QUẢNG ĐỨC. PHÚ NHUẬN. HƠN 33M². 5 PHÒNG NGỦ.

. Phù hợp gia đình đông người hoặc khai thác cho thuê ngay.

💰 Giá 6,95 T Còn bớt ít 

📞 Em Thảo , Em Nhẫn",,"Nhà ngõ, hẻm",33 m²,,"210,61 triệu/m²",Đã có sổ,5 phòng,4 phòng,4,Nội thất đầy đủ,,,3.7 m,9 m,,,"[131.82, 153.75, 127.97, 150.89, 129.69, 129.69, 147.26, 141.79, 166.37, 166.37, 146.88, 126.67, 126.67]"
"🏠 BÁN NHÀ 64M² 4 TẦNG, HẺM Ô TÔ, FULL NỘI THẤT, PHÚ NHUẬN, GIÁ HỜI 💸","7,3 tỷ","114,06 triệu/m²",64 m²,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","📍 Vị trí đắc địa:
- Tọa lạc trên đường Thích Quảng Đức, Phường 5, Phú Nhuận, gần khu Phan Xích Long.

🚗 Hẻm ô tô đỗ cửa:
- Hẻm rộng rãi, sạch sẽ, ô tô đỗ cửa thoải mái, an ninh, khu dân cư yên tĩnh, thích hợp cho gia đình hoặc kinh doanh.

🏚️ Hiện trạng nhà:
- Nhà 4 tầng, diện tích 64m², xây dựng kiên cố, có 4 phòng ngủ, 5 WC, sân thượng lớn, đầy đủ nội thất.
- Nội thất hiện đại, chỉ cần xách vali vào ở ngay. Phù hợp cho gia đình muốn ở lâu dài hoặc đầu tư cho thuê.

📜 Pháp lý rõ ràng, sổ hồng chính chủ:
Sổ hồng chính chủ, pháp lý đầy đủ, công chứng ngay.
Giao dịch nhanh chóng, đảm bảo an toàn và minh bạch.",093273 ***,"Nhà mặt phố, mặt tiền",64 m²,,"114,06 triệu/m²",Đã có sổ,4 phòng,,4,Nội thất cao cấp,,Nhà tóp hậu,,,,,[]
